dataset,aug_perc,num,epoch,ensemble,smape,mase*
235k,0.5,47,9,True,13.195417947688137,2.7016982389219457
235k,0.5,47,10,False,13.196091106098963,2.6948935671581635
235k,0.5,47,10,True,13.187055731071279,2.6988157236254446
235k,0.5,47,11,False,13.295797777151027,2.7280432721778003
235k,0.5,47,11,True,13.195730042994999,2.7015663006324435
235k,0.5,47,12,False,13.200050735413855,2.6982744147479507
235k,0.5,47,12,True,13.191330778625991,2.700345437842779
235k,0.5,47,13,False,13.256389373725579,2.71899478987726
235k,0.5,47,13,True,13.193978286644327,2.7014772197161947
235k,0.5,47,14,False,13.21684383117398,2.6919199300162093
235k,0.5,47,14,True,13.190105338244468,2.6994889152170582
235k,0.5,47,15,False,13.239622807435255,2.683354844903176
235k,0.5,47,15,True,13.187375611872298,2.6975576066389735
235k,0.5,48,1,False,13.45872677770326,2.7616313825482535
235k,0.5,48,1,True,13.45872677770326,2.7616313825482535
235k,0.5,48,2,False,13.338011851756571,2.7097365916204113
235k,0.5,48,2,True,13.364616957297498,2.7282290751632763
235k,0.5,48,3,False,13.322291777901402,2.712797561255526
235k,0.5,48,3,True,13.333119009173085,2.713690267343835
235k,0.5,48,4,False,13.343372730050458,2.7138114894001304
235k,0.5,48,4,True,13.327069561664278,2.714963896437234
235k,0.5,48,5,False,13.413489266808629,2.7261815913617986
235k,0.5,48,5,True,13.317720508477482,2.7112037843232204
235k,0.5,48,6,False,13.456405922376282,2.759936835427809
235k,0.5,48,6,True,13.318766858372523,2.717860498263395
235k,0.5,48,7,False,13.407540866724768,2.740280954191474
235k,0.5,48,7,True,13.31791868938555,2.719713123755822
235k,0.5,48,8,False,13.351663673122083,2.7225695862082877
235k,0.5,48,8,True,13.328276759939369,2.72193629606623
235k,0.5,48,9,False,13.378486506659362,2.735417246583969
235k,0.5,48,9,True,13.355632503563257,2.727262965243242
235k,0.5,48,10,False,13.4049895977739,2.7431688272657384
235k,0.5,48,10,True,13.3592855356862,2.7292678368117365
235k,0.5,48,11,False,13.368508286241854,2.730538889116727
235k,0.5,48,11,True,13.3601117692588,2.7296552451632956
235k,0.5,48,12,False,13.336597400663397,2.7216445207268083
235k,0.5,48,12,True,13.35402341429293,2.7278417365801233
235k,0.5,48,13,False,13.313753424260998,2.7182049519128446
235k,0.5,48,13,True,13.348576860532296,2.726593162291416
235k,0.5,48,14,False,13.358456251299794,2.733686134202897
235k,0.5,48,14,True,13.350293233075472,2.7276101798025327
235k,0.5,48,15,False,13.337889378661366,2.727488333320416
235k,0.5,48,15,True,13.35135817704003,2.728299407387403
235k,0.5,49,1,False,29.98939116529682,6.496461066824354
235k,0.5,49,1,True,29.98939116529682,6.496461066824354
235k,0.5,49,2,False,28.8752138643369,6.25665641831542
235k,0.5,49,2,True,29.424836579498685,6.375756267560076
235k,0.5,49,3,False,27.937590292103355,6.04946012255559
235k,0.5,49,3,True,28.8752138643369,6.25665641831542
235k,0.5,49,4,False,27.143400898204735,5.8697400865912455
235k,0.5,49,4,True,28.399989460108326,6.152318492439977
235k,0.5,49,5,False,26.467739689134415,5.713561552473606
235k,0.5,49,5,True,27.937590292103355,6.04946012255559
235k,0.5,49,6,False,25.88928041309452,5.577282161182372
235k,0.5,49,6,True,27.535651264431667,5.95900225104656
235k,0.5,49,7,False,25.392683743848547,5.458203173478284
235k,0.5,49,7,True,27.143400898204735,5.8697400865912455
235k,0.5,49,8,False,24.9646104824139,5.3540305852267815
235k,0.5,49,8,True,26.80157836839507,5.7911344207927895
235k,0.5,49,9,False,24.59502658982893,5.262847349060003
235k,0.5,49,9,True,26.467739689134415,5.713561552473606
235k,0.5,49,10,False,24.274969197240083,5.182855977704063
235k,0.5,49,10,True,26.175336234043343,5.644970263743433
235k,0.5,49,11,False,23.99700218620703,5.112521659961959
235k,0.5,49,11,True,25.88928041309452,5.577282161182372
235k,0.5,49,12,False,23.75430725371882,5.050436981737427
235k,0.5,49,12,True,25.638326241763593,5.517345796777988
235k,0.5,49,13,False,23.542612482350066,4.995722617285295
235k,0.5,49,13,True,25.392683743848547,5.458203173478284
235k,0.5,49,14,False,23.356730874431005,4.947254757926629
235k,0.5,49,14,True,25.176562770615828,5.405789662504963
235k,0.5,49,15,False,23.19373034681444,4.904384679025711
235k,0.5,49,15,True,24.9646104824139,5.3540305852267815
235k,0.5,,0,True,13.373440680913072,2.7069873440321515
235k,0.5,,1,True,13.408691228133847,2.714122637368134
235k,0.5,,2,True,13.362071721850242,2.7068952913077444
235k,0.5,,3,True,13.342299172456865,2.702153869016273
235k,0.5,,4,True,13.343742020214409,2.7029743548464173
235k,0.5,,5,True,13.362871459434224,2.704289316512238
235k,0.5,,6,True,13.344475387669164,2.7035161222771507
235k,0.5,,7,True,13.36039181395727,2.705066488830576
235k,0.5,,8,True,13.35767771740034,2.7031459691439896
235k,0.5,,9,True,13.373465400811266,2.707383709458381
235k,0.5,,10,True,13.384578526684711,2.7044773024932507
235k,0.5,,11,True,13.392695297537951,2.7078308491663323
235k,0.5,,12,True,13.393325910179051,2.707047509088069
235k,0.5,,13,True,13.415182910830959,2.710023987991387
235k,0.5,,14,True,13.444469856879644,2.7172589877339752
235k,0.5,,,True,13.338089154932,2.70464438502003
235k,0.5,-1,,True,13.35304197579394,2.7026745925141236
